pathway	description	100-A	100-P	71-A	71-P	72-A	72-P	73-A	73-P	74-A	74-P	75-A	75-P	76-A	76-P	77-A	77-P	78-A	78-P	79-A	79-P	80-A	80-P	81-A	81-P	82-A	82-P	83-A	83-P	84-A	84-P	85-A	85-P	86-A	86-P	87-A	87-P	88-A	88-P	89-A	89-P	90-A	90-P	91-A	91-P	92-A	92-P	93-A	93-P	94-A	94-P	95-A	95-P	96-A	96-P	97-A	97-P	99-A	99-P	PCR-Blank1	PCR-Blank2	Positive1	Positive2	Reagent-Blank1	Reagent-Blank2
PWY-5136	fatty acid &beta;-oxidation II (plant peroxisome)	4249.4909691278135	1249.9822835078396	3744.740061243292	325.26676689480973	808.8589852082421	3349.5381965188462	1505.1939097613056	608.5024801944788	24111.221731122565	5644.869446177147	6395.756405281239	542.3421776880375	85288.08209193895	67116.70893212387	31050.603485971325	13651.078831507197	36493.95276702453	21766.60092310557	23248.415260867278	18844.05579133918	19429.82374353561	37816.490717317065	24234.803119511715	41931.922224645794	8156.326514460047	859.9605459691334	8504.460894655482	18873.532271099182	15.626408899903518	334.5622395637095	10550.168272841063	3345.757803302342	0.0	1237.458832168742	18907.602450358823	0.0	2675.465851046673	1344.817721500932	7015.672529706272	2393.626859468296	1049.7707196763686	500.4481809918325	179.67319308244828	395.6327976299556	222.80963744262644	3795.500100371955	1265.7870768837204	2838.9730785887955	5578.597982734782	1115.8822922085612	503.8423725012674	824.916752102735	1374.1143708130903	793.7836847038543	1027.8081529080423	1545.2048733131458	6.1780345191969	527.3795781828494	28002.28485675001	60144.0433432066	12509.946493765756	8055.668781433325	36911.50913207052	12162.634466992098
PWY-5138	fatty acid &beta;-oxidation IV (unsaturated, even number)	1590.6304324924945	389.1490311224949	1555.4227112308515	40.43906818037368	260.4017917380184	2076.103018331596	819.7718771941325	16.5851379628165	17234.929813781204	4335.104048446086	3769.687598171547	164.03414573306696	119.12643600130664	202.38344122760708	16.71284588829302	13.913598359826494	74.37350986236932	71.66738943488465	91.89745126455298	421.7465443791976	22.74259160792138	100.39911555329049	2.666525389213864	231.6032028451891	5058.418897330764	122.5295885702874	4932.301333980312	12710.664353454	0.0	44.77168609798005	5027.831784093689	1465.4113887747008	0.0	320.4935265826928	10754.525312808057	0.0	1242.0971787539293	727.8583870765485	5118.477077030023	1881.797820822629	139.3890511532162	23.991469619562395	45.766880614405935	165.80670491935683	168.77813903399505	1565.267795299305	655.7983707685032	1591.6898761643238	3361.412022294168	831.6003631861589	11.752995983417083	15.21367420314111	774.6127205708538	35.02119919883946	563.8643780201809	426.7107620754956	5.335190874524715	0.0	14298.478588593032	23394.28078765288	5890.001460031454	3195.903496478779	17199.891227655105	8933.141121395132
PWY-5154	L-arginine biosynthesis III (via N-acetyl-L-citrulline)	5866.066279721481	1478.881939744682	6516.513206485105	3761.459489829621	5225.926978300134	8137.805919552904	5279.602756439029	2898.921382614622	24699.19700834118	8743.56695699074	8383.57371679283	4408.260770318203	360.23952387764047	416.1285406678332	1404.6359812846188	1368.3769403968486	312.46792818185327	2167.983134140737	3850.362148345275	1673.5757178716133	11732.681589777743	445.3914159168694	2549.6704524201377	452.7810541263216	6943.339685291259	2704.287465537313	11214.837229543931	18471.66637399049	3072.9441656550925	256.965287172984	9754.946294575402	7109.850646353871	0.0	1846.567244470536	15008.419842284557	0.0	4138.961505237916	2168.2036374792806	4841.748430446153	3397.616728900324	3979.619657765848	1152.0337018466362	1965.9309687289312	1058.317775631994	273.4470744044433	5513.987443582759	1677.8497103344278	5208.77432875201	7873.323479934131	1818.0350337515445	2159.156139848796	730.7809325863528	2070.432582217992	1068.8980064424156	3205.108532127558	3870.3459183354544	55.56486463782722	1450.20262634787	23117.96407445169	21979.560151434565	11119.063906447034	8058.756528923686	24490.787801039365	6943.287499626568
PWY-5178	toluene degradation IV (aerobic) (via catechol)	0.0	0.0	143.08316077812898	3.827131578341068	0.0	6.182190088681461	0.0	3.113688069891817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9079805036920616	6.708264317806852	0.0	0.0	0.0	0.0	24.28354191848677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.964316786700347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.01627722422233	0.0	0.0	5.193728193177397	0.0	0.0	0.0	4.656454513640634	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5179	toluene degradation V (aerobic) (via toluene-cis-diol)	0.0	0.0	191.75261222013816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.82515397782753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.78378789482198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5180	toluene degradation I (aerobic) (via o-cresol)	868.0127599579404	89.74816951781673	687.5947917845864	176.04738777057494	0.0	83.85480338135793	138.17764790496332	237.02095637376547	63.58257401402299	0.0	1367.7722101190268	292.971673030503	0.0	154.0083591546418	0.0	118.23181470451244	0.0	0.0	556.0847166607485	650.9933309529433	0.0	132.68383145652103	95.99807747939845	0.0	948.02596757219	426.52667292832456	0.0	0.0	0.0	103.69527380185193	0.0	19.98122940166657	0.0	265.39569329787975	608.3054678519649	0.0	234.80205065113125	0.0	109.96360000748824	1302.2866075651589	472.6297276086573	104.75073016582262	387.53253366050575	27.86660854748109	0.0	210.04407642465728	0.0	416.1821286330125	786.6792729670101	0.0	116.97353298981945	0.0	328.4961940774369	125.79247905776836	0.0	0.0	0.0	16.989334121223255	0.0	0.0	0.0	0.0	4.988667155347728	0.0
PWY-5181	toluene degradation III (aerobic) (via p-cresol)	0.0	0.0	0.0	12.662174321628727	94.84870585904402	26.52397095839944	370.514385610338	19.11793482087636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.261840833127789	24.71742461400406	9.747502798843795	0.0	0.0	0.0	0.0	6.509752243521037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.174509625823895	17.941464764049243	0.0	123.84245297764068	0.0	0.0	0.0	15.964786145934994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.62442198417858	0.0	151.03109172022823	17.700729988646273	0.0	0.0	0.0	6.937792993471624	0.0	0.0	0.0	0.0	44.81244311034489	0.0
PWY-5182	toluene degradation II (aerobic) (via 4-methylcatechol)	0.0	9.5459992559221	0.0	9.852983129323288	0.0	12.764541289862354	95.0430153662829	23.73082785566521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.350314048713266	13.910383004334662	0.0	0.0	0.0	0.0	0.0	25.325052187044413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.89127056027323	10.53177642267838	0.0	65.37377592788295	0.0	0.0	0.0	17.246192537822125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.50339059914726	0.0	81.9221742288478	12.96796552076994	0.0	0.0	0.0	13.885800516773935	0.0	0.0	0.0	0.0	4.439961626461841	0.0
PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	12430.740834054795	27026.915885429986	10879.131581309426	10316.477219813714	9290.242637297451	9213.488364484814	7073.692965312723	22158.445591181284	15356.273850613725	11720.305431471386	14186.14647780308	15777.379985315714	93609.47707051093	75111.00024049962	34119.61884818023	20572.914512777803	40556.81433472844	31608.22853388284	29575.557225052195	40221.79382858997	28079.358603794237	42460.70271286587	32010.67649062883	46222.46895399154	9398.730650982872	17186.175720521802	6787.242540355579	11912.0632715984	4480.209160109533	24474.88624361752	6358.723407249553	12321.842486271114	0.0	9122.07404915196	17423.436225848836	18.494505494505493	14816.698815424672	19423.8593895713	4030.407554294544	10332.071802200642	7394.714995727215	7396.3501650634225	5724.189417223325	4974.073843616881	157.18220882657843	14052.744125272173	9050.74431921187	11784.348752058402	4245.385763298406	9950.325172727744	20254.50520502895	22794.49273072808	5758.06528244693	14214.334795125456	5716.979178739441	18766.47570080428	147.0219588418074	20794.23582891644	13601.608694638371	18347.924807998705	10357.53114496708	7376.740940898297	15788.802085849124	6264.368894255728
PWY-5189	tetrapyrrole biosynthesis II (from glycine)	11198.749259748683	27099.99605702061	11338.497152509484	10563.126671524882	9214.957344681234	10664.11499295166	6542.990023897403	21506.493483878305	15144.759919419706	12304.554814530047	14188.183807800324	15026.326879372356	85874.25745458662	69024.78713597018	31350.91422225894	19415.55221484161	37297.53433578749	29881.90355141152	28525.051573440243	38527.32628621893	26803.048003965578	38991.85943524594	29941.28678332114	42417.24731042688	9018.44700837711	15863.378348826616	6423.235884940717	11800.836614845026	5611.756264968006	24894.76561439045	6190.0559691468725	11688.576526354009	0.0	8437.753708400167	16789.065923248534	17.0	14727.311577422872	18993.384727367516	4126.151923636246	10346.832954852674	6864.157029560185	7077.619036547143	5426.3951481164495	4499.372005355844	152.52317554239153	14590.447757004013	8839.719190445596	11318.505932553282	3911.6159639367033	9325.953521878071	19589.78821656792	21851.95289887229	5494.133405200603	14176.176914988147	5377.654933703105	18104.38724124096	135.5702321977235	20687.042574707844	13092.082813266732	19380.90270424842	10014.573065222745	7145.197070225082	15525.488068791989	6554.922766835035
PWY-5209	methyl-coenzyme M oxidation to CO2	0.0	1.2941176470588236	0.0	1.3176470588235294	0.0	1.9782608695652173	0.0	4.604562737642586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.846153846153846	0.0	0.0	1.7999999999999998	0.0	0.0	0.0	0.0	7.384615384615385	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.53344412131284	1.3330484939115574	0.0	27.23612978095837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.46273291925466	0.0	0.0	1.7999999999999998	0.0	0.0	0.0	7.280898876404494	0.0	0.0	0.0	0.0	3.325993905338993	0.0
PWY-5265	peptidoglycan biosynthesis II (staphylococci)	12135.023305690074	34523.4804280936	6229.076607224244	18580.54887044229	11022.303013637673	14317.908573836005	7554.293811494055	22275.34419557133	10866.643012859846	20750.71571756209	10883.412652860688	22663.772892428897	118721.15304656827	95166.86072501488	44127.089258408494	28571.15816009192	52357.65712165855	44554.60800098692	45881.44179856835	51555.31419786831	46533.73944371558	53886.16571319592	48842.0495299277	58430.64546671806	18370.874061238323	22617.05013301572	15834.800404642414	13625.438957898084	8153.181461239764	31542.77244658379	12201.449103997522	21884.69596316469	0.0	13872.490475256454	15698.43927839638	103.0979127883707	19189.919858484514	31925.675865146328	2185.003510968307	16358.266643967372	4033.11682833971	8907.933805259538	8177.231644688363	7856.4355865927555	0.0	20714.687652515702	32061.837764811087	26918.53978668216	2460.61965447168	27662.550888052705	15103.944559828367	5392.268389077392	4035.4687901107113	14430.398404051632	2857.3774566938127	35283.01778679303	159.96470811044605	25467.524855029653	6846.881757002207	0.0	3842.344664011403	2026.5820483022455	0.0	0.0
PWY-5345	superpathway of L-methionine biosynthesis (by sulfhydrylation)	8042.815759849037	25019.35346119502	6904.570616511223	9442.634494758928	7090.708947261212	4661.402007799204	7028.146969149902	18356.828868305194	19212.33154771037	8380.336336409266	9973.60474895961	11732.627119932062	15677.135323602351	26018.91565977176	13047.141807851194	20111.15559884532	15135.445823145246	31148.434193028625	27866.707581484137	36592.76931321217	29303.01636289093	11702.315641525603	32319.861654176613	9856.786981746678	10173.1253996345	15602.519745383066	6073.222492243917	13527.524411537805	951.127299979326	18893.33710858162	7977.580980757886	12477.906646408746	0.0	8611.43671021354	19563.715966890857	7.777352598443566	9112.884831982352	15448.50941688684	3583.48345506872	8257.629582412503	6509.072993368909	6912.1076988694	4529.6325381614215	4873.63432772684	178.07933075425674	10173.26406997456	9657.303935397533	12395.006703700192	4855.843440216142	9281.465134472928	15691.520365571623	16183.722890991385	3465.044018584605	12313.975093062074	3779.7077760307247	19323.13696297423	36.69762178725248	15336.356378257473	16785.906860471903	28965.55471152508	8934.378958493693	4988.03320194595	19759.159913861466	679.0880127437354
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	13994.057802042778	24316.545652307872	11214.584964530217	13823.323281195471	10530.08069269818	12546.894289868616	9799.592027389388	21253.126727407875	22206.572172294687	13552.289569996796	14511.573915977737	20366.394595599944	1489.104600193464	3027.0301285121964	1625.2796131533548	10889.106989619097	2086.997474828321	17126.0546160344	11441.012046574042	23136.00164030641	19818.6816700634	1321.16958021971	20764.63171482633	504.1991326662938	13769.382236294752	21216.44400585257	12845.699640994177	15476.858150728827	7051.439677341153	20546.57121587343	13436.494901294274	16921.453617545376	0.0	12932.490979478129	19012.835709839568	7.370243907517564	16324.51784653536	23036.09646566937	5667.596339505942	10219.2100386975	7611.0669327249	7431.055249877618	7388.328545663943	7408.953458528849	229.68845494553773	15344.690052144848	19682.49537560182	19360.18429636536	7120.737554729989	18666.961973036046	16475.041107605677	16342.553148366467	5331.106313577235	10974.888577249902	4748.056174493326	23940.200562676368	155.158734664996	20176.160246593878	18333.763656017687	10461.889925944954	9777.2442380047	6205.82427301342	20125.76869361267	7673.828701624279
PWY-5367	petroselinate biosynthesis	141.67228647837288	29.989886915590667	0.0	53.94272238904427	0.0	43.96615808903718	0.0	3.999795222251055	5229.186004754744	0.0	513.7940574463106	15.996375648539978	81.97396972622577	0.0	0.0	39.97512355422341	0.0	71.94787858174094	3.999847233179892	311.1728927384345	0.0	87.93397501518297	0.0	31.99197089668901	61.93717731969478	19.99453617731742	0.0	0.0	0.0	77.92567377811174	0.0	0.0	0.0	139.54475713900675	4183.2151189923525	0.0	9.998229442386773	0.0	0.0	2.999786714530216	53.91931669121707	0.0	19.98445111599681	0.0	0.0	0.0	0.0	0.0	0.0	638.6543205502719	67.93280671891193	5.9994738983572296	0.0	5.999180421012247	0.0	0.0	0.0	37.98077378566589	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	25173.6345838264	37492.45400964908	22959.877890951582	19973.05047557756	22973.05958055911	21523.73869310713	13632.277469331666	27617.293396868776	27955.78890386247	19621.317230522207	22774.91224366518	25356.81006473146	86166.91122794134	69403.27749055967	32035.36418310147	22627.7995109516	38339.43350983033	34643.345365893045	36610.485609284864	41007.71886917917	39281.27187185929	39314.6470875101	39131.99436981144	42375.51412745165	20115.367762826805	25587.81823562672	19246.732259898545	21100.99778831591	12316.697928216778	29978.89865922136	21981.6046279842	20928.686696888723	0.0	13355.652470190424	27928.36529496725	87.2199041879153	20555.180603950885	29191.47902385223	7385.908472316551	15746.800352464175	11319.337402885838	9659.02379885284	9779.354577752274	8465.190846098596	323.3623900136556	20107.97422903487	25021.319069527646	23393.314223604862	13322.516973085192	23213.602555934	26026.097370314856	25898.456810242616	7882.54689648464	18332.55791950872	9777.075531289183	32229.06989587676	310.9861771343889	27491.71096338102	32315.720471977365	26712.47547053661	21509.45426372989	15474.29043237614	34839.52262188257	8629.013960519296
PWY-5392	reductive TCA cycle II	3066.442124510354	221.99918961131323	653.435202837504	696.5152832887555	708.242357872368	0.0	700.0024081528178	3537.796883521941	0.0	0.0	862.4552299402775	3193.86890766526	0.0	99.97672666361908	0.0	1443.2266880334696	48.11316554386135	826.0676376083175	100.08487055541222	0.0	80.27781531366014	0.0	1483.5481056945282	0.0	536.3663901207599	4258.286112397453	343.27338381370924	0.0	0.0	135.09461005468222	1182.0825294403012	0.0	0.0	2632.8233389136926	0.0	0.0	1561.9123099393307	952.1227227260686	79.70634596978891	0.0	1151.1479295762783	675.2121949405781	363.8380194299661	1066.1831626827836	0.0	0.0	0.0	497.9931808311626	0.0	499.2281345366606	337.37242282278373	0.0	465.9001075398852	1035.7765945435417	379.0035232951967	805.3984421031433	15.131187248903828	130.5124735731622	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5415	catechol degradation I (meta-cleavage pathway)	421.7720627180899	45.74420874399438	424.5574425450026	55.60710174559193	0.0	39.45202962988613	91.05286445957933	40.70715630596551	53.10092472971496	0.0	1170.8108490474228	153.4022066873672	0.0	64.24215294566439	0.0	14.265395958471103	0.0	0.0	12.3823539268633	35.448479830371824	0.0	7.325708870033653	11.878117801494504	0.0	543.1135820418936	280.41470472047416	0.0	0.0	0.0	59.623235502840416	0.0	16.656235293096042	0.0	155.7189140616566	520.5109038423346	0.0	195.31986529192912	0.0	77.06408485604958	62.42862813088527	56.26163749733686	48.29588308404854	29.032497771213865	4.663690122661799	0.0	9.81143097316368	0.0	123.194808074932	580.1719613343505	0.0	53.92677793101387	0.0	154.14844187338426	26.84374404983148	0.0	0.0	0.0	13.594537836351062	0.0	0.0	0.0	0.0	4.160365881471862	0.0
PWY-5417	catechol degradation III (ortho-cleavage pathway)	128.53647444285403	0.0	759.614681853231	23.247650317715987	70.20267121696124	988.1199044319316	341.38659597992233	2.0053046638352496	6097.514607709159	1420.7383056091503	1843.7491674470425	4.311566522677874	8.373432171296823	11.921129086637972	4.8750770392947125	12.81660277616192	18.12387215553992	15.9274184983362	23.724933221239173	128.5602282439933	0.0	40.376323559732384	0.0	104.5264688141212	2499.215877648028	0.0	2178.311993335765	5362.813572714772	0.0	18.212118825280573	2355.7776310618488	730.3378498110362	0.0	79.46457875812034	4753.398221227653	0.0	639.2938828166459	210.91294336079912	160.4916728597624	70.3987368101604	11.248889499190016	6.444193101002937	0.0	71.7818013075592	48.46198636783998	838.7933103403535	289.91819096207774	578.07774379767	1443.8780097569968	107.6995846777502	13.660521968946153	0.0	376.0459586605036	20.353430911776552	100.83990767738672	201.01782104038145	0.0	3.416479545455028	7887.803598153631	13371.782177180765	0.0	0.0	10120.28841594444	0.0
PWY-5419	catechol degradation to 2-hydroxypentadienoate II	279.18930986538174	377.7965507052125	546.4938563871121	495.35880259223353	511.1617282212373	1113.4585802133288	129.39282997077058	566.2055983509537	3371.278333899413	0.0	394.2947105704667	739.2788779694074	25.996035960645983	8.499462716405798	20.992892238599	108.59620837603823	20.99396571129847	435.0273992137488	217.47406569029812	176.8817580280001	454.4004080512099	2.999884547578768	412.4448636722377	31.987862546825404	1118.9715815938064	528.3623219832737	0.0	2810.2032369315853	79.80581631086436	23.979172563065408	0.0	2110.2516269558605	0.0	448.8430569289153	7.991597244437558	0.0	123.385851498475	336.7296859911705	19.22604733963528	116.53417617714024	180.631040202675	46.18038558967585	163.92177552062967	133.98630186617834	0.0	1031.7958066618369	0.0	135.3139772567547	3.988262176094848	266.9996869451198	241.25503660756348	21.96142872574685	120.31830645953364	42.35809848672683	254.5100834693528	332.4052123032976	0.0	568.0104054782432	0.0	6319.0601626937605	0.0	0.0	4.990309212422466	0.0
